registration,model_code,model_text,country_code,production_date,owner_icao
B-6433,A319,Airbus A319-133,CN,2012-09-01,CSC
B-6436,A319,Airbus A319-115,CN,2011-06-01,TBA
B-6437,A319,Airbus A319-115,CN,2011-07-01,TBA
B-6438,A319,Airbus A319-115,CN,2011-10-01,TBA
B-6439,A319,Airbus A319-133,CN,2013-03-01,CES
B-6440,A319,Airbus A319-115,CN,2013-03-01,TBA
B-6441,A319,Airbus A319-115,CN,2013-05-01,TBA
B-6442,A319,Airbus A319-133,CN,2013-02-01,CSC
B-6443,A319,Airbus A319-115,CN,2013-06-01,TBA
B-6445,A319,Airbus A319-133,CN,2013-05-01,CSC
B-6446,A319,Airbus A319-133,CN,2013-08-01,CES
B-6447,A319,Airbus A319-133,CN,2013-08-01,CSC
B-6448,A319,Airbus A319-133,CN,2013-08-01,CSC
B-6449,A319,Airbus A319-133,CN,2013-11-01,CSC
B-6450,A319,Airbus A319-133,CN,2013-10-01,CES
B-6451,A319,Airbus A319-115,CN,2014-02-01,TBA
B-6453,A319,Airbus A319-133,CN,2014-03-01,CSC
B-6455,A319,Airbus A319-133,CN,2014-04-01,CSC
B-6456,A319,Airbus A319-132,CN,2014-04-01,CES
B-6457,A319,Airbus A319-132,CN,2014-01-01,CES
B-6458,A319,Airbus A319-115,CN,2014-05-01,CES
B-6459,A319,Airbus A319-115,CN,2014-07-01,CES
B-6462,A319,Airbus A319-132,CN,2014-07-01,CES
B-6463,A319,Airbus A319-132,CN,2014-09-01,CES
B-6465,A319,Airbus A319-115,CN,2014-11-01,CES
B-6467,A319,Airbus A319-115,CN,2014-12-01,TBA
B-6468,A319,Airbus A319-115,CN,2015-03-01,CCA
B-6469,A319,Airbus A319-115,CN,2015-02-01,CES
B-6471,A319,Airbus A319-115,CN,2015-04-01,CES
B-6472,A319,Airbus A319-132,CN,2014-12-01,CES
B-6473,A319,Airbus A319-115,CN,2015-02-01,TBA
B-6475,A319,Airbus A319-115,CN,2015-03-01,TBA
B-6478,A319,Airbus A319-115,CN,2015-07-01,CCA
B-6479,A319,Airbus A319-115,CN,2015-10-01,CCA
B-6480,A319,Airbus A319-115,CN,2015-04-01,TBA
B-6481,A319,Airbus A319-115,CN,2015-07-01,TBA
B-6482,B738,Boeing 737-85C,CN,2015-07-01,CXA
B-6483,B738,Boeing 737-85C,CN,2015-07-01,CXA
B-6485,B738,Boeing 737-85C,CN,2015-06-01,CXA
B-6486,B738,Boeing 737-85C,CN,2015-08-01,CXA
B-6487,B738,Boeing 737-85C,CN,2015-07-01,CXA
B-6488,B738,Boeing 737-85C,CN,2015-09-01,CXA
B-6489,B738,Boeing 737-85C,CN,2015-08-01,CXA
B-6490,B738,Boeing 737-85C,CN,2015-08-01,CXA
B-6491,B738,Boeing 737-8LY,CN,2015-10-01,KNA
B-6492,B738,Boeing 737-8LY,CN,2015-10-01,KNA
B-6493,B738,Boeing 737-8LY,CN,2015-09-01,KNA
B-6495,B738,Boeing 737-8LY,CN,2015-10-01,KNA
B-6496,B738,Boeing 737-89L,CN,2015-10-01,CCA
B-6497,B738,Boeing 737-89L,CN,2015-12-01,CCA
B-6499,B738,Boeing 737-89L,CN,2015-11-01,CCA
B-650S,AJ27,Comac ARJ-21-700,CN,2020-12-01,UEA
B-650T,AJ27,Comac ARJ-21-700,CN,2020-12-01,UEA
B-650U,AJ27,Comac ARJ-21-700,CN,2021-01-01,CJX
B-650X,AJ27,Comac ARJ-21-700,CN,2021-06-01,CJX
B-6519,A332,Airbus A330-243,CN,2010-09-01,CHH
B-651M,AJ27,Comac ARJ-21-700,CN,2021-04-01,UEA
B-651P,AJ27,Comac ARJ-21-700,CN,2021-04-01,UEA
B-651Q,AJ27,Comac ARJ-21-700,CN,2021-06-01,UEA
B-651R,AJ27,Comac ARJ-21-700,CN,2021-06-01,UEA
B-651S,AJ27,Comac ARJ-21-700,CN,2021-09-01,UEA
B-651W,AJ27,Comac ARJ-21-700,CN,2021-06-01,CSN
B-6520,A333,Airbus A330-343,CN,2010-10-01,CHH
B-6523,A333,Airbus A330-343,CN,2010-12-01,CCA
B-6525,A333,Airbus A330-343,CN,2011-02-01,CCA
B-652C,FA7X,Dassault Falcon 7X,CN,2011-01-01,UNA
B-652F,AJ27,Comac ARJ-21-700,CN,2022-01-01,UEA
B-652G,AJ27,Comac ARJ-21-700,CN,2022-06-01,UEA
B-6530,A333,Airbus A330-343,CN,2011-03-01,CCA
B-6535,A332,Airbus A330-243,CN,2011-06-01,CSC
B-6539,A333,Airbus A330-343,CN,2011-08-01,CHH
B-6540,A332,Airbus A330-243,CN,2011-12-01,CCA
B-6541,A332,Airbus A330-243,CN,2012-04-01,CCA
B-6545,A332,Airbus A330-243,CN,2012-01-01,CES
B-6546,A332,Airbus A330-243,CN,2012-03-01,CES
B-6550,A320,Airbus A320-214,CN,2009-01-01,CSZ
B-6551,A321,Airbus A321-231,CN,2008-12-01,CSC
B-6553,A321,Airbus A321-231,CN,2009-05-01,CSN
B-6555,A321,Airbus A321-213,CN,2009-01-01,CCA
B-6556,A321,Airbus A321-213,CN,2009-02-01,CCA
B-6561,A320,Airbus A320-214,CN,2009-02-01,CQH
B-6562,A320,Airbus A320-214,CN,2008-12-01,CQH
B-6563,A320,Airbus A320-214,CN,2009-07-01,CSZ
B-6565,A320,Airbus A320-214,CN,2009-06-01,CSZ
B-6566,A320,Airbus A320-214,CN,2009-03-01,CSZ
B-6567,A320,Airbus A320-214,CN,2009-04-01,CSZ
B-6568,A320,Airbus A320-214,CN,2009-04-01,CSZ
B-6569,A320,Airbus A320-214,CN,2009-03-01,CSZ
B-6570,A320,Airbus A320-214,CN,2009-12-01,CSZ
B-6571,A320,Airbus A320-232,CN,2009-05-01,CSZ
B-6572,A320,Airbus A320-214,CN,2009-06-01,DKH
B-6575,A320,Airbus A320-232,CN,2009-05-01,CSN
B-6576,A320,Airbus A320-232,CN,2009-06-01,CQN
B-6577,A320,Airbus A320-232,CN,2009-06-01,CSN
B-6578,A321,Airbus A321-231,CN,2009-06-01,CSN
B-6581,A321,Airbus A321-231,CN,2009-07-01,CSN
B-6582,A320,Airbus A320-232,CN,2009-07-01,CSN
B-6583,A320,Airbus A320-232,CN,2009-07-01,CSN
B-6588,A320,Airbus A320-232,CN,2009-08-01,CSN
B-6589,A320,Airbus A320-214,CN,2009-09-01,CSZ
B-6590,A321,Airbus A321-231,CN,2009-04-01,CSC
B-6591,A321,Airbus A321-231,CN,2009-07-01,CES
B-6592,A321,Airbus A321-231,CN,2009-09-01,CES
B-6593,A321,Airbus A321-213,CN,2009-07-01,CCA
B-6596,A321,Airbus A321-213,CN,2009-09-01,CCA
B-6597,A321,Airbus A321-213,CN,2009-10-01,CCA
B-6599,A321,Airbus A321-213,CN,2009-06-01,CCA
B-6600,A320,Airbus A320-232,CN,2009-09-01,CES
B-6602,A320,Airbus A320-214,CN,2009-07-01,
B-6603,A321,Airbus A321-213,CN,2009-12-01,CCA
B-6605,A321,Airbus A321-213,CN,2009-11-01,CCA
B-6606,A320,Airbus A320-214,CN,2007-11-01,CCA
B-6607,A320,Airbus A320-214,CN,2008-03-01,CCA
B-6609,A320,Airbus A320-214,CN,2007-07-01,CCA
B-6610,A320,Airbus A320-214,CN,2007-08-01,CCA
B-6611,A320,Airbus A320-214,CN,2006-05-01,CCA
B-6612,A320,Airbus A320-214,CN,2009-10-01,CQH
B-6613,A320,Airbus A320-232,CN,2010-01-01,CSZ
B-6615,A320,Airbus A320-232,CN,2010-02-01,CSZ
B-6617,A320,Airbus A320-232,CN,2009-12-01,CES
B-6618,A320,Airbus A320-214,CN,2009-10-01,
B-6619,A320,Airbus A320-214,CN,2009-12-01,
B-6620,A320,Airbus A320-214,CN,2009-12-01,CQN
B-6621,A320,Airbus A320-232,CN,2009-10-01,CSC
B-6626,A321,Airbus A321-231,CN,2010-02-01,CSN
B-6628,A321,Airbus A321-231,CN,2010-03-01,CSN
B-6629,A321,Airbus A321-231,CN,2010-03-01,CSN
B-6630,A321,Airbus A321-231,CN,2010-03-01,CSN
B-6631,A321,Airbus A321-213,CN,2010-01-01,CCA
B-6632,A321,Airbus A321-213,CN,2010-03-01,CCA
B-6633,A321,Airbus A321-213,CN,2010-04-01,CCA
B-6637,A320,Airbus A320-232,CN,2010-03-01,CES
B-6638,A320,Airbus A320-232,CN,2010-03-01,CES
B-6639,A320,Airbus A320-232,CN,2010-03-01,CES
B-6640,A320,Airbus A320-214,CN,2010-01-01,DKH
B-6641,A320,Airbus A320-232,CN,2010-03-01,CQN
B-6642,A321,Airbus A321-231,CN,2010-02-01,CES
B-6643,A321,Airbus A321-231,CN,2010-02-01,CES
B-6645,A320,Airbus A320-214,CN,2010-01-01,CQH
B-6646,A320,Airbus A320-214,CN,2010-02-01,CQH
B-6647,A320,Airbus A320-214,CN,2010-02-01,CSZ
B-6648,A320,Airbus A320-214,CN,2010-04-01,CSZ
B-6649,A320,Airbus A320-214,CN,2010-05-01,CSZ
B-6650,A320,Airbus A320-232,CN,2010-04-01,CSZ
B-6651,A320,Airbus A320-232,CN,2010-03-01,CSN
B-6655,A320,Airbus A320-232,CN,2010-06-01,CSN
B-6659,A321,Airbus A321-231,CN,2010-04-01,CSN
B-6661,A321,Airbus A321-231,CN,2010-06-01,CSN
B-6665,A321,Airbus A321-213,CN,2010-05-01,CCA
B-6667,A320,Airbus A320-214,CN,2010-03-01,CQH
B-6668,A321,Airbus A321-231,CN,2010-07-01,CES
B-6670,A320,Airbus A320-214,CN,2010-04-01,CBG
B-6671,A320,Airbus A320-232,CN,2010-04-01,CES
B-6675,A321,Airbus A321-213,CN,2010-07-01,CCA
B-6678,A320,Airbus A320-232,CN,2010-07-01,CSN
B-6679,A320,Airbus A320-232,CN,2010-07-01,CSN
B-6680,A320,Airbus A320-232,CN,2010-07-01,CSN
B-6681,A320,Airbus A320-214,CN,2010-06-01,CSN
B-6687,A321,Airbus A321-231,CN,2010-08-01,CSN
B-6690,A320,Airbus A320-232,CN,2010-06-01,CSZ
B-6691,A320,Airbus A320-232,CN,2010-08-01,CSZ
B-6692,A320,Airbus A320-232,CN,2010-08-01,CSZ
B-6697,A320,Airbus A320-232,CN,2010-04-01,CSC
B-6698,B738,Boeing 737-89P,CN,2015-11-01,CSH
B-6700,A320,Airbus A320-232,CN,2010-05-01,CSC
B-6701,A321,Airbus A321-213,CN,2010-10-01,CCA
B-6705,A320,Airbus A320-214,CN,2010-06-01,CQH
B-6706,A320,Airbus A320-214,CN,2010-06-01,
B-6708,A320,Airbus A320-214,CN,2010-07-01,CQH
B-6709,A320,Airbus A320-232,CN,2010-08-01,CBJ
B-6710,A320,Airbus A320-232,CN,2010-09-01,CBJ
B-6712,A321,Airbus A321-213,CN,2010-12-01,CCA
B-6716,A320,Airbus A320-232,CN,2010-12-01,CES
B-6719,A320,Airbus A320-232,CN,2010-09-01,CSC
B-6720,A320,Airbus A320-232,CN,2010-10-01,CSZ
B-6721,A320,Airbus A320-232,CN,2010-11-01,CSZ
B-6722,A320,Airbus A320-232,CN,2010-12-01,CSZ
B-6725,A320,Airbus A320-232,CN,2010-10-01,CBJ
B-6726,A320,Airbus A320-232,CN,2010-11-01,CBJ
B-6728,A320,Airbus A320-214,CN,2006-02-01,
B-6729,A320,Airbus A320-214,CN,2006-06-01,
B-6731,A320,Airbus A320-232,CN,2011-01-01,CCA
B-6732,A320,Airbus A320-232,CN,2010-10-01,CSC
B-6733,A320,Airbus A320-232,CN,2011-04-01,CCA
B-6735,A320,Airbus A320-214,CN,2010-12-01,DKH
B-6736,A320,Airbus A320-214,CN,2011-01-01,DKH
B-6737,A320,Airbus A320-214,CN,2011-01-01,CSN
B-6740,A320,Airbus A320-232,CN,2011-01-01,CSZ
B-6741,A321,Airbus A321-232,CN,2011-02-01,CCA
B-6743,A320,Airbus A320-232,CN,2011-01-01,CHB
B-6746,A320,Airbus A320-232,CN,2011-01-01,CBJ
B-6747,A320,Airbus A320-232,CN,2011-03-01,CBJ
B-6748,A320,Airbus A320-232,CN,2011-05-01,CBJ
B-6749,A320,Airbus A320-232,CN,2011-03-01,CSZ
B-6750,A320,Airbus A320-232,CN,2011-03-01,CSZ
B-6751,A320,Airbus A320-214,CN,2011-02-01,CQH
B-6752,A320,Airbus A320-214,CN,2011-01-01,CQH
B-6753,A321,Airbus A321-231,CN,2011-03-01,CES
B-6755,A321,Airbus A321-231,CN,2011-06-01,CES
B-6756,A320,Airbus A320-214,CN,2011-03-01,CES
B-6757,A320,Airbus A320-214,CN,2011-05-01,CES
B-6758,A320,Airbus A320-214,CN,2011-05-01,CES
B-6759,A320,Airbus A320-214,CN,2011-05-01,CES
B-6760,A320,Airbus A320-214,CN,2011-06-01,CES
B-6761,A320,Airbus A320-232,CN,2011-04-01,CQN
B-6763,A320,Airbus A320-232,CN,2011-01-01,CHB
B-6765,A320,Airbus A320-232,CN,2011-04-01,CHB
B-6767,A320,Airbus A320-214,CN,2011-08-01,CCA
B-6768,A320,Airbus A320-214,CN,2011-09-01,DKH
B-6769,A320,Airbus A320-214,CN,2012-04-01,CBJ
B-6770,A320,Airbus A320-232,CN,2011-03-01,CSC
B-6771,A320,Airbus A320-232,CN,2011-02-01,CSC
B-6772,A320,Airbus A320-232,CN,2011-03-01,CSC
B-6773,A320,Airbus A320-232,CN,2011-07-01,CCA
B-6776,A320,Airbus A320-214,CN,2011-04-01,CSN
B-6778,A320,Airbus A320-232,CN,2011-05-01,CSC
B-6779,A320,Airbus A320-232,CN,2011-04-01,CSC
B-6780,A320,Airbus A320-232,CN,2011-05-01,CSZ
B-6781,A320,Airbus A320-232,CN,2011-06-01,CSZ
B-6786,A320,Airbus A320-232,CN,2011-07-01,CSN
B-6787,A320,Airbus A320-214,CN,2011-05-01,DKH
B-6788,A320,Airbus A320-214,CN,2011-07-01,DKH
B-6789,A320,Airbus A320-232,CN,2011-09-01,GCR
B-6790,A320,Airbus A320-232,CN,2011-04-01,CHB
B-6792,A321,Airbus A321-232,CN,2011-08-01,CCA
B-6795,A320,Airbus A320-232,CN,2011-07-01,CBJ
B-6796,A320,Airbus A320-214,CN,2011-06-01,CES
B-6797,A320,Airbus A320-214,CN,2011-08-01,CES
B-6798,A320,Airbus A320-214,CN,2011-08-01,CES
B-6799,A320,Airbus A320-214,CN,2011-08-01,CES
B-6800,B738,Boeing 737-8MB,CN,2015-08-01,LKE
B-6801,A320,Airbus A320-214,CN,2011-08-01,CES
B-6802,A320,Airbus A320-214,CN,2011-09-01,CES
B-6803,A320,Airbus A320-214,CN,2011-10-01,CES
B-6805,A320,Airbus A320-214,CN,2011-10-01,CES
B-6806,A320,Airbus A320-232,CN,2011-09-01,CSZ
B-6807,A320,Airbus A320-232,CN,2011-10-01,CSZ
B-6808,B738,Boeing 737-84P,CN,2015-10-01,CHH
B-6809,B738,Boeing 737-86N,CN,2015-11-01,LKE
B-6810,A321,Airbus A321-231,CN,2011-05-01,CSC
B-6811,A320,Airbus A320-232,CN,2011-06-01,CHB
B-6812,A320,Airbus A320-232,CN,2011-09-01,CSN
B-6813,A320,Airbus A320-232,CN,2011-09-01,CSN
B-6815,A320,Airbus A320-214,CN,2011-10-01,CSN
B-6816,A320,Airbus A320-232,CN,2011-11-01,CSN
B-6817,A320,Airbus A320-214,CN,2011-10-01,CSN
B-6818,B738,Boeing 737-85C,CN,2015-09-01,CXA
B-6819,B738,Boeing 737-85C,CN,2015-10-01,CXA
B-6821,A320,Airbus A320-214,CN,2011-06-01,CQH
B-6822,A320,Airbus A320-214,CN,2011-10-01,CCA
B-6826,A320,Airbus A320-232,CN,2011-12-01,CSN
B-6827,A320,Airbus A320-232,CN,2011-12-01,CSN
B-6828,A320,Airbus A320-214,CN,2011-12-01,CCA
B-6829,A320,Airbus A320-214,CN,2011-10-01,CES
B-6830,A320,Airbus A320-214,CN,2011-11-01,CES
B-6832,A320,Airbus A320-214,CN,2011-12-01,CES
B-6833,A320,Airbus A320-232,CN,2011-11-01,CSZ
B-6835,A320,Airbus A320-232,CN,2011-12-01,CSZ
B-6837,A320,Airbus A320-232,CN,2011-11-01,GCR
B-6838,A321,Airbus A321-231,CN,2011-09-01,CSC
B-6839,A321,Airbus A321-231,CN,2011-08-01,CSC
B-6840,A320,Airbus A320-214,CN,2011-10-01,CQH
B-6841,A320,Airbus A320-214,CN,2011-08-01,CQH
B-6842,B738,Boeing 737-85C,CN,2015-11-01,CXA
B-6843,A320,Airbus A320-232,CN,2011-11-01,CSC
B-6846,A320,Airbus A320-214,CN,2012-01-01,CCA
B-6848,A321,Airbus A321-232,CN,2012-02-01,CCA
B-6849,B738,Boeing 737-85C,CN,2015-10-01,CXA
B-6851,A320,Airbus A320-214,CN,2011-11-01,CQH
B-6852,A320,Airbus A320-214,CN,2011-11-01,CQH
B-6853,A320,Airbus A320-232,CN,2012-02-01,CSZ
B-6855,A320,Airbus A320-214,CN,2012-02-01,CSZ
B-6856,A320,Airbus A320-232,CN,2012-04-01,CSZ
B-6857,A320,Airbus A320-232,CN,2012-01-01,CSZ
B-6858,A320,Airbus A320-214,CN,2012-01-01,CBJ
B-6859,A320,Airbus A320-214,CN,2012-03-01,CBJ
B-6860,A320,Airbus A320-214,CN,2011-12-01,DKH
B-6861,A320,Airbus A320-214,CN,2011-12-01,DKH
B-6862,A320,Airbus A320-214,CN,2011-12-01,CQH
B-6865,A320,Airbus A320-214,CN,2012-01-01,GCR
B-6866,B738,Boeing 737-89P,CN,2016-07-01,CSH
B-6867,A320,Airbus A320-214,CN,2013-04-01,CBJ
B-6868,B738,Boeing 737-8LW,CN,2016-12-01,HBH
B-6869,A320,Airbus A320-214,CN,2013-05-01,CBJ
B-6870,A320,Airbus A320-214,CN,2012-01-01,CES
B-6872,A320,Airbus A320-214,CN,2012-02-01,CES
B-6875,A320,Airbus A320-232,CN,2012-02-01,CES
B-6879,A320,Airbus A320-214,CN,2012-05-01,CES
B-6880,A320,Airbus A320-214,CN,2012-05-01,CES
B-6881,A320,Airbus A320-214,CN,2012-05-01,CCA
B-6887,B738,Boeing 737-8MB,CN,2015-09-01,CXA
B-6889,B738,Boeing 737-8MB,CN,2015-10-01,CXA
B-6890,A320,Airbus A320-214,CN,2012-02-01,CES
B-6891,A320,Airbus A320-214,CN,2012-02-01,CES
B-6892,A320,Airbus A320-214,CN,2012-03-01,CES
B-6893,A320,Airbus A320-214,CN,2012-04-01,CES
B-6895,A320,Airbus A320-232,CN,2012-05-01,CSN
B-6896,A320,Airbus A320-232,CN,2012-05-01,CSN
B-6897,A320,Airbus A320-232,CN,2012-06-01,CSN
B-6898,A320,Airbus A320-232,CN,2012-06-01,CBJ
B-6899,A321,Airbus A321-231,CN,2012-07-01,CSC
B-6900,A320,Airbus A320-214,CN,2005-12-01,UEA
B-6902,A320,Airbus A320-214,CN,2012-04-01,CQH
B-6905,A320,Airbus A320-232,CN,2012-03-01,CSC
B-6906,A321,Airbus A321-231,CN,2012-05-01,CSC
B-6909,A320,Airbus A320-232,CN,2012-07-01,CSN
B-6910,A320,Airbus A320-232,CN,2012-08-01,CSN
B-6912,A321,Airbus A321-231,CN,2012-08-01,CSN
B-6913,A321,Airbus A321-231,CN,2012-07-01,CSN
B-6915,A320,Airbus A320-214,CN,2012-07-01,CCA
B-6916,A320,Airbus A320-214,CN,2012-07-01,CCA
B-6917,A321,Airbus A321-232,CN,2012-08-01,CCA
B-6921,A320,Airbus A320-214,CN,2012-06-01,DKH
B-6923,A321,Airbus A321-231,CN,2012-06-01,CES
B-6925,A321,Airbus A321-231,CN,2012-06-01,CES
B-6926,A321,Airbus A321-231,CN,2012-08-01,CES
B-6927,A321,Airbus A321-231,CN,2012-10-01,CES
B-6929,A320,Airbus A320-232,CN,2012-05-01,CES
B-6930,A320,Airbus A320-232,CN,2012-07-01,CES
B-6931,A320,Airbus A320-214,CN,2012-07-01,CQH
B-6932,A320,Airbus A320-214,CN,2012-08-01,CQH
B-6935,A320,Airbus A320-232,CN,2012-05-01,CSZ
B-6937,A320,Airbus A320-214,CN,2012-09-01,CSZ
B-6938,A320,Airbus A320-214,CN,2012-09-01,CSZ
B-6939,A320,Airbus A320-232,CN,2012-12-01,CSZ
B-6941,A320,Airbus A320-214,CN,2012-11-01,CCA
B-6942,A321,Airbus A321-232,CN,2012-12-01,CCA
B-6943,A320,Airbus A320-214,CN,2012-05-01,LKE
B-6945,A320,Airbus A320-232,CN,2012-11-01,CSN
B-6946,A320,Airbus A320-232,CN,2012-11-01,CSN
B-6947,A320,Airbus A320-214,CN,2012-07-01,LKE
B-6948,A320,Airbus A320-214,CN,2012-09-01,DKH
B-6949,A320,Airbus A320-214,CN,2012-10-01,DKH
B-6951,A320,Airbus A320-232,CN,2012-10-01,CES
B-6953,A320,Airbus A320-232,CN,2012-07-01,CSC
B-6955,A320,Airbus A320-232,CN,2012-10-01,CSC
B-6956,A320,Airbus A320-232,CN,2012-10-01,CSC
B-6957,A321,Airbus A321-231,CN,2012-09-01,CSC
B-6958,A320,Airbus A320-214,CN,2012-12-01,CBJ
B-6959,A320,Airbus A320-214,CN,2012-09-01,LKE
B-6961,A321,Airbus A321-213,CN,2013-01-01,CCA
B-6962,A320,Airbus A320-214,CN,2013-03-01,DKH
B-6963,A320,Airbus A320-214,CN,2013-01-01,DKH
B-6965,A320,Airbus A320-214,CN,2013-01-01,DKH
B-6966,A320,Airbus A320-214,CN,2012-10-01,DKH
B-6967,A320,Airbus A320-214,CN,2013-03-01,CCA
B-6969,B789,Boeing 787-9 Dreamliner,CN,2017-04-01,CHH
B-6970,A320,Airbus A320-214,CN,2012-11-01,CQH
B-6971,A320,Airbus A320-214,CN,2013-01-01,CQH
B-6972,A320,Airbus A320-214,CN,2013-01-01,CQH
B-6973,A321,Airbus A321-213,CN,2013-04-01,CCA
B-6976,A320,Airbus A320-232,CN,2013-03-01,CSN
B-6977,A320,Airbus A320-232,CN,2013-03-01,CSN
B-6978,A321,Airbus A321-231,CN,2013-03-01,CSN
B-6980,B738,Boeing 737-83Z,CN,2015-08-01,EPA
B-6983,B738,Boeing 737-83Z,CN,2015-09-01,EPA
B-6985,B738,Boeing 737-85N,CN,2015-08-01,CDG
B-6986,B738,Boeing 737-85N,CN,2015-09-01,CDG
B-6987,B738,Boeing 737-85N,CN,2015-10-01,CDG
B-6989,B738,Boeing 737-86N,CN,2013-06-01,JYH
B-6990,B738,Boeing 737-86N,CN,2013-04-01,JYH
B-6991,B738,Boeing 737-86N,CN,2013-06-01,JYH
B-6993,B738,Boeing 737-89P,CN,2015-12-01,CSH
B-6996,B763,Boeing 767-338(ER)(BCF),CN,1998-07-01,CSS
B-6997,B738,Boeing 737-8KF,CN,2016-07-01,OKA
B-6998,B789,Boeing 787-9 Dreamliner,CN,2016-12-01,CHH
B-7031,B738,Boeing 737-89P,CN,2015-10-01,CES
B-7082,B752,Boeing 757-25F(PCF),CN,2000-06-01,CSS
B-7085,B738,Boeing 737-85N,CN,2015-11-01,CDG
B-7086,B738,Boeing 737-85N,CN,2015-11-01,CDG
B-7087,B738,Boeing 737-85N,CN,2015-11-01,CDG
B-7089,B738,Boeing 737-8LY,CN,2016-10-01,KNA
B-709W,C172,Cessna 172S Skyhawk SP,,2018-01-01,
B-709Y,C172,Cessna 172S Skyhawk SP,,2018-01-01,
B-70J0,C172,Cessna 172S Skyhawk SP,CN,,
B-70M7,C172,Cessna 172S Skyhawk SP,CN,,
B-70P7,C172,Cessna 172S Skyhawk SP,CN,,
B-7100,B738,Boeing 737-8Q8,CN,2015-09-01,EPA
B-7105,B738,Boeing 737-84P,CN,2015-09-01,JYH
B-7113,B738,Boeing 737-84P,CN,2015-11-01,JYH
B-7167,B738,Boeing 737-84P,CN,2015-12-01,LKE
B-7170,B738,Boeing 737-89P,CN,2015-12-01,CES
B-7171,B738,Boeing 737-86N,CN,2016-01-01,CHH
B-7172,B738,Boeing 737-86N,CN,2016-01-01,CHH
B-7173,B738,Boeing 737-86N,CN,2016-03-01,CHH
B-7175,B738,Boeing 737-86N,CN,2016-05-01,CHH
B-7176,B738,Boeing 737-85C,CN,2015-12-01,CXA
B-7177,B738,Boeing 737-85C,CN,2016-01-01,CXA
B-7178,B738,Boeing 737-85C,CN,2016-01-01,CXA
B-7179,B738,Boeing 737-85C,CN,2016-01-01,CXA
B-7180,B738,Boeing 737-89L,CN,2016-01-01,CCA
B-7181,B738,Boeing 737-89L,CN,2016-03-01,CCA
B-7182,B738,Boeing 737-89L,CN,2016-01-01,CCA
B-7195,B738,Boeing 737-85C,CN,2016-02-01,CXA
B-7196,B738,Boeing 737-85C,CN,2016-02-01,CXA
B-7197,B738,Boeing 737-85C,CN,2016-02-01,CXA
B-7227,B738,Boeing 737-8LW,CN,2016-03-01,HBH
B-7300,B738,Boeing 737-83Z,CN,2017-10-01,EPA
B-7301,B738,Boeing 737-89P,CN,2016-02-01,CES
B-7302,B789,Boeing 787-9 Dreamliner,CN,2017-05-01,CHH
B-7370,B738,Boeing 737-89P,CN,2015-11-01,CUA
B-7371,B738,Boeing 737-89P,CN,2015-12-01,CUA
B-7372,B738,Boeing 737-89P,CN,2015-12-01,CUA
B-7373,B738,Boeing 737-86N,CN,2016-02-01,OKA
B-7375,B738,Boeing 737-89P,CN,2015-01-01,CES
B-7376,B738,Boeing 737-89P,CN,2016-01-01,CES
B-7377,B738,Boeing 737-86N,CN,2017-02-01,CHH
B-7378,B738,Boeing 737-86N,CN,2017-01-01,CHH
B-7379,B738,Boeing 737-84P,CN,2017-04-01,CHH
B-7393,B738,Boeing 737-89P,CN,2016-05-01,CES
B-7395,B738,Boeing 737-84P,CN,2016-02-01,FZA
B-7396,B738,Boeing 737-89P,CN,2016-03-01,CSH
B-7397,B738,Boeing 737-89P,CN,2016-03-01,CSH
B-7398,B738,Boeing 737-86N,CN,2017-03-01,CHH
B-7399,B738,Boeing 737-84P,CN,2017-05-01,CHH
B-7400,B738,Boeing 737-86N,CN,2017-06-01,CHH
B-7557,B738,Boeing 737-85C,CN,2016-03-01,CXA
B-7558,B738,Boeing 737-85C,CN,2016-04-01,CXA
B-7559,B738,Boeing 737-85C,CN,2016-05-01,CXA
B-7560,B738,Boeing 737-85C,CN,2016-04-01,CXA
B-7561,B738,Boeing 737-89P,CN,2016-01-01,CUA
B-7562,B738,Boeing 737-89P,CN,2016-04-01,CUA
B-7565,B738,Boeing 737-85N,CN,2016-04-01,CDG
B-7566,B738,Boeing 737-85N,CN,2016-04-01,CDG
B-7567,B738,Boeing 737-85N,CN,2016-06-01,CDG
B-7568,B738,Boeing 737-85N,CN,2016-05-01,CDG
B-7569,B738,Boeing 737-85N,CN,2016-06-01,CDG
B-7589,B738,Boeing 737-89P,CN,2016-12-01,CES
B-7590,B738,Boeing 737-89P,CN,2016-03-01,CES
B-7591,B738,Boeing 737-89P,CN,2016-04-01,CES
B-7592,B738,Boeing 737-89P,CN,2016-11-01,CES
B-7593,B763,Boeing 767-338(ER)(BCF),CN,1998-07-01,CSS
B-7595,B738,Boeing 737-89L,CN,2016-06-01,CCA
B-7597,B738,Boeing 737-89L,CN,2016-05-01,CCD
B-7599,B738,Boeing 737-89P,CN,2016-10-01,CES
B-7600,B738,Boeing 737-89P,CN,2016-09-01,CES
B-7616,B738,Boeing 737-84P,CN,2016-07-01,CHH
B-7618,B738,Boeing 737-84P,CN,2016-08-01,CHH
B-7619,B738,Boeing 737-86N,CN,2016-06-01,CHH
B-7630,B738,Boeing 737-83Z,CN,2016-03-01,EPA
B-7632,B738,Boeing 737-89P,CN,2016-01-01,CSH
B-7633,B738,Boeing 737-89P,CN,2016-03-01,CSH
B-7635,B738,Boeing 737-89P,CN,2016-04-01,CSH
B-7636,B738,Boeing 737-89P,CN,2016-05-01,CSH
